CaseID,ActivityID,CompleteTimestamp
2724,Take in charge ticket,2011-06-15 10:06:37
2724,Wait,2011-06-15 16:02:15
2724,Take in charge ticket,2011-06-16 13:07:06
2724,Resolve ticket,2011-06-16 13:07:16
2724,Take in charge ticket,2011-07-19 07:54:21
2724,Resolve ticket,2011-07-19 13:46:37
2724,Closed,2011-08-03 13:46:53
2725,Insert ticket,2011-03-30 14:27:22
2725,Assign seriousness,2011-03-30 14:29:15
2725,Take in charge ticket,2011-03-30 15:31:14
2725,Resolve ticket,2011-03-30 15:33:15
2725,Closed,2011-05-15 14:30:23
2726,Assign seriousness,2010-07-21 10:35:41
2726,Take in charge ticket,2010-07-22 14:24:16
2726,Resolve ticket,2010-07-22 14:24:23
2726,Closed,2010-08-28 10:40:37
2727,Assign seriousness,2011-02-16 11:44:57
2727,Assign seriousness,2011-02-16 11:45:11
2727,Take in charge ticket,2011-02-16 11:45:49
2727,Resolve ticket,2011-02-18 16:24:46
2727,Closed,2011-04-03 07:10:00
2729,Assign seriousness,2011-03-31 07:56:52
2729,Take in charge ticket,2011-03-31 07:57:04
2729,Resolve ticket,2011-03-31 07:58:50
2729,Closed,2011-05-18 08:00:40
2730,Assign seriousness,2012-01-13 16:34:37
2730,Assign seriousness,2012-01-13 16:34:52
2730,Assign seriousness,2012-01-13 16:34:57
2730,Take in charge ticket,2012-01-16 08:40:11
2730,Resolve ticket,2012-01-16 14:06:13
2730,Closed,2012-02-26 16:40:57
2731,Assign seriousness,2010-03-24 15:34:59
2731,Take in charge ticket,2010-03-24 15:35:09
2731,Wait,2010-04-16 15:46:31
2731,Take in charge ticket,2010-04-20 07:23:17
2731,Resolve ticket,2010-04-20 07:23:21
2731,Closed,2010-05-20 07:23:43
2732,Assign seriousness,2012-02-07 16:01:46
2732,Resolve ticket,2012-02-07 16:02:54
2732,Closed,2012-03-09 16:10:17
2733,Insert ticket,2010-04-09 14:45:30
2733,Assign seriousness,2010-04-09 15:34:11
2733,Take in charge ticket,2010-04-12 07:36:49
2733,Resolve ticket,2010-04-12 14:47:21
2733,Closed,2010-05-12 14:50:16
2735,Assign seriousness,2010-04-23 09:22:32
2735,Take in charge ticket,2010-05-20 08:42:16
2735,Resolve ticket,2010-05-20 08:42:43
2735,Closed,2010-06-04 08:42:59
2736,Assign seriousness,2012-01-27 10:22:17
2736,Take in charge ticket,2012-01-27 10:22:25
2736,Resolve ticket,2012-01-27 13:45:47
2736,Closed,2012-03-15 10:30:24
2738,Assign seriousness,2010-10-15 10:41:31
2738,Take in charge ticket,2010-10-15 15:16:21
2738,Resolve ticket,2010-10-15 16:06:03
2738,Closed,2010-11-28 11:50:24
2739,Assign seriousness,2011-12-06 11:22:22
2739,Take in charge ticket,2011-12-06 11:22:30
2739,Wait,2011-12-07 13:47:31
2739,Take in charge ticket,2011-12-13 14:20:21
2739,Resolve ticket,2011-12-13 16:21:35
2739,Closed,2012-01-12 16:21:59
2746,Assign seriousness,2011-11-15 09:31:22
2746,Take in charge ticket,2011-11-17 12:00:08
2746,Resolve ticket,2011-11-17 12:00:54
2746,Closed,2011-12-29 09:40:40
2747,Assign seriousness,2011-10-21 10:47:32
2747,Take in charge ticket,2011-10-24 15:32:26
2747,Resolve ticket,2011-10-24 15:40:28
2747,Closed,2011-11-23 11:50:41
2748,Assign seriousness,2011-11-30 08:35:44
2748,Take in charge ticket,2011-12-05 08:08:23
2748,Wait,2011-12-07 11:33:13
2748,Resolve ticket,2011-12-12 11:04:55
2748,Closed,2012-01-05 08:10:44
2752,Assign seriousness,2011-08-02 14:55:50
2752,Assign seriousness,2011-08-04 10:57:01
2752,Take in charge ticket,2011-08-04 10:57:13
2752,Resolve ticket,2011-08-04 11:05:55
2752,Closed,2011-09-24 15:00:37
2754,Assign seriousness,2011-12-20 17:04:31
2754,Resolve ticket,2011-12-21 14:13:43
2754,Resolve ticket,2011-12-21 14:13:43
2754,Closed,2012-01-20 17:00:33
2755,Assign seriousness,2010-12-09 11:20:14
2755,Take in charge ticket,2010-12-09 16:32:36
2755,Wait,2010-12-14 11:12:18
2755,Take in charge ticket,2010-12-16 09:53:51
2755,Resolve ticket,2010-12-16 09:59:24
2755,Closed,2011-01-30 10:00:04
2758,Insert ticket,2011-01-25 13:33:04
2758,Assign seriousness,2011-01-25 13:33:18
2758,Take in charge ticket,2011-01-25 13:33:28
2758,Resolve ticket,2011-01-25 13:35:22
2758,Closed,2011-03-10 13:40:34
2759,Assign seriousness,2010-02-26 10:16:38
2759,Assign seriousness,2010-02-26 10:19:46
2759,Take in charge ticket,2010-03-11 14:29:07
2759,Wait,2010-03-11 14:29:11
2759,Take in charge ticket,2010-04-09 13:46:37
2759,Resolve ticket,2010-04-09 13:46:44
2759,Closed,2010-04-24 13:46:56
2760,Assign seriousness,2012-01-09 11:04:38
2760,Take in charge ticket,2012-01-09 11:05:05
2760,Resolve ticket,2012-01-09 13:35:09
2760,Closed,2012-02-09 11:10:15
2761,Assign seriousness,2011-12-12 15:15:44
2761,Resolve ticket,2011-12-12 15:16:05
2761,Closed,2012-01-18 15:21:00
2762,Assign seriousness,2012-02-09 08:12:55
2762,Take in charge ticket,2012-02-09 08:14:00
2762,Resolve ticket,2012-02-09 08:39:32
2762,Resolve ticket,2012-02-09 08:39:32
2762,Closed,2012-03-13 08:20:53
2764,Assign seriousness,2011-10-20 10:38:24
2764,Resolve ticket,2011-10-20 14:26:28
2764,Closed,2011-12-03 11:40:31
2765,Assign seriousness,2011-06-17 08:02:53
2765,Take in charge ticket,2011-06-17 12:26:52
2765,Resolve ticket,2011-06-17 12:28:55
2765,Closed,2011-07-22 08:10:33
2766,Assign seriousness,2011-05-30 09:40:52
2766,Take in charge ticket,2011-05-30 09:41:27
2766,Wait,2011-05-30 09:41:39
2766,Take in charge ticket,2011-05-31 08:34:12
2766,Resolve ticket,2011-05-31 08:34:20
2766,Closed,2011-07-17 08:40:31
2768,Assign seriousness,2010-09-10 07:39:08
2768,Take in charge ticket,2010-09-10 07:40:21
2768,Wait,2010-09-10 07:40:42
2768,Take in charge ticket,2010-09-13 10:51:06
2768,Wait,2010-09-13 10:51:13
2768,Take in charge ticket,2010-09-16 10:21:28
2768,Resolve ticket,2010-09-16 10:21:52
2768,Closed,2010-10-16 07:11:19
2770,Assign seriousness,2011-02-18 14:48:56
2770,Take in charge ticket,2011-02-18 15:03:10
2770,Resolve ticket,2011-02-18 15:30:14
2770,Closed,2011-04-03 13:51:51
2771,Assign seriousness,2011-01-12 09:25:58
2771,Take in charge ticket,2011-01-12 09:26:07
2771,Resolve ticket,2011-01-12 10:18:40
2771,Closed,2011-02-12 09:30:17
2772,Assign seriousness,2011-07-08 10:52:52
2772,Take in charge ticket,2011-07-11 07:13:05
2772,Resolve ticket,2011-07-11 10:09:54
2772,Closed,2011-08-17 11:01:00
2774,Assign seriousness,2011-11-17 09:41:06
2774,Take in charge ticket,2011-11-18 09:29:24
2774,Resolve ticket,2011-11-23 13:24:08
2774,Closed,2011-12-31 09:50:30
2777,Assign seriousness,2011-02-16 13:11:00
2777,Take in charge ticket,2011-02-16 15:28:45
2777,Resolve ticket,2011-02-17 17:06:35
2777,Closed,2011-04-01 12:20:32
2780,Assign seriousness,2011-03-15 13:26:37
2780,Take in charge ticket,2011-03-15 13:27:11
2780,Resolve ticket,2011-03-15 13:52:55
2780,Take in charge ticket,2011-03-23 08:42:23
2780,Wait,2011-03-23 09:55:21
2780,Take in charge ticket,2011-04-08 16:09:08
2780,Resolve ticket,2011-04-08 16:09:16
2780,Closed,2011-04-23 16:09:31
2781,Assign seriousness,2012-01-18 10:28:45
2781,Take in charge ticket,2012-01-18 10:29:00
2781,Resolve ticket,2012-01-18 14:12:25
2781,Closed,2012-03-04 10:31:32
2782,Assign seriousness,2011-10-17 08:53:07
2782,Resolve ticket,2011-10-24 08:33:51
2782,Resolve ticket,2011-10-24 08:33:52
2782,Closed,2011-11-30 10:02:33
2784,Assign seriousness,2010-12-30 08:19:54
2784,Assign seriousness,2011-01-11 15:16:45
2784,Take in charge ticket,2011-01-11 15:16:52
2784,Wait,2011-01-17 13:29:46
2784,Take in charge ticket,2011-01-24 09:49:04
2784,Resolve ticket,2011-01-24 09:49:18
2784,Closed,2011-02-08 09:49:38
2785,Assign seriousness,2010-12-28 17:31:43
2785,Take in charge ticket,2011-01-17 15:44:13
2785,Resolve ticket,2011-01-17 15:44:41
2785,Closed,2011-02-01 15:44:59
2786,Assign seriousness,2011-01-25 10:24:05
2786,Take in charge ticket,2011-01-25 10:27:28
2786,Wait,2011-02-07 11:46:48
2786,Take in charge ticket,2011-02-23 14:17:33
2786,Resolve ticket,2011-02-23 14:17:44
2786,Closed,2011-03-10 14:18:01
2787,Assign seriousness,2011-11-08 16:29:55
2787,Take in charge ticket,2011-11-14 09:11:29
2787,Resolve ticket,2011-11-14 09:50:48
2787,Resolve ticket,2011-11-14 09:50:49
2787,Closed,2011-12-09 16:30:18
2788,Assign seriousness,2010-10-06 09:24:18
2788,Take in charge ticket,2010-10-06 09:24:35
2788,Resolve ticket,2010-11-12 13:36:49
2788,Closed,2010-11-27 13:37:01
2789,Assign seriousness,2011-05-13 10:53:59
2789,Take in charge ticket,2011-05-13 10:55:03
2789,Take in charge ticket,2011-05-18 09:26:56
2789,Wait,2011-05-18 09:27:03
2789,Take in charge ticket,2011-05-23 09:51:06
2789,Resolve ticket,2011-05-23 09:51:17
2789,Closed,2011-06-30 10:46:30
2791,Assign seriousness,2010-10-11 14:40:16
2791,Assign seriousness,2010-10-11 15:08:47
2791,Take in charge ticket,2010-10-11 15:08:56
2791,Wait,2010-10-12 15:22:29
2791,Take in charge ticket,2010-10-28 13:03:22
2791,Resolve ticket,2010-10-28 13:47:09
2791,Closed,2010-11-13 13:30:45
2793,Assign seriousness,2011-09-30 09:33:16
2793,Take in charge ticket,2011-10-04 13:13:35
2793,Resolve ticket,2011-10-10 08:25:51
2793,Closed,2011-11-02 10:40:44
2794,Assign seriousness,2011-11-17 10:16:28
2794,Take in charge ticket,2011-11-22 11:48:39
2794,Resolve ticket,2011-12-13 11:36:04
2794,Closed,2011-12-28 11:36:31
2795,Assign seriousness,2010-12-20 08:59:52
2795,Take in charge ticket,2010-12-21 11:37:56
2795,Create SW anomaly,2010-12-21 11:38:54
2795,Resolve ticket,2010-12-28 10:42:53
2795,Closed,2011-02-11 08:11:09
2796,Assign seriousness,2011-10-20 10:59:39
2796,Take in charge ticket,2011-10-21 08:35:28
2796,Resolve ticket,2011-11-04 08:32:02
2796,Closed,2011-12-07 12:00:35
2799,Assign seriousness,2011-11-25 13:24:41
2799,Take in charge ticket,2011-11-25 15:11:55
2799,Resolve ticket,2011-11-28 11:49:52
2799,Closed,2011-12-28 13:30:21
2802,Assign seriousness,2012-01-25 14:18:19
2802,Take in charge ticket,2012-01-25 14:18:29
2802,Resolve ticket,2012-01-26 10:23:54
2802,Closed,2012-02-25 14:20:24
2804,Assign seriousness,2010-05-26 08:27:18
2804,Take in charge ticket,2010-05-26 08:39:37
2804,Resolve ticket,2010-05-26 08:39:51
2804,Closed,2010-06-29 08:30:21
2805,Assign seriousness,2010-08-25 08:03:47
2805,Assign seriousness,2010-08-26 08:16:15
2805,Take in charge ticket,2010-08-27 14:58:50
2805,Resolve ticket,2010-09-21 12:13:56
2805,Closed,2010-10-21 12:14:16
2806,Assign seriousness,2011-03-03 10:19:56
2806,Take in charge ticket,2011-03-03 10:20:59
2806,Resolve ticket,2011-03-03 16:51:03
2806,Closed,2011-04-10 09:20:23
2808,Assign seriousness,2011-05-03 10:15:12
2808,Take in charge ticket,2011-05-03 10:18:59
2808,Wait,2011-05-11 14:20:58
2808,Take in charge ticket,2011-05-25 07:20:28
2808,Resolve ticket,2011-05-25 07:20:37
2808,Closed,2011-06-09 07:20:51
2809,Assign seriousness,2010-07-08 14:52:12
2809,Take in charge ticket,2010-07-27 09:14:20
2809,Resolve ticket,2010-07-27 09:32:00
2809,Take in charge ticket,2010-07-28 07:30:19
2809,Resolve ticket,2010-07-29 07:40:34
2809,Closed,2010-08-13 07:40:47
2810,Assign seriousness,2010-10-26 13:03:14
2810,Take in charge ticket,2010-10-26 13:04:12
2810,Resolve ticket,2010-10-26 13:04:37
2810,Closed,2010-11-27 14:10:32
2816,Assign seriousness,2011-06-21 13:00:31
2816,Assign seriousness,2011-06-21 13:00:46
2816,Assign seriousness,2011-06-28 08:15:31
2816,Take in charge ticket,2011-06-28 12:50:10
2816,Resolve ticket,2011-06-28 13:35:04
2816,Closed,2011-08-04 13:10:31
2817,Assign seriousness,2011-04-21 10:02:49
2817,Take in charge ticket,2011-04-21 10:04:27
2817,Resolve ticket,2011-04-26 09:19:16
2817,Closed,2011-05-24 10:10:25
2821,Assign seriousness,2011-05-18 15:47:14
2821,Take in charge ticket,2011-05-20 08:39:55
2821,Resolve ticket,2011-05-20 12:54:42
2821,Closed,2011-06-25 15:52:25
2824,Assign seriousness,2011-08-30 14:49:10
2824,Resolve ticket,2011-08-30 15:58:44
2824,Closed,2011-10-22 14:50:25
2825,Insert ticket,2010-05-31 15:57:02
2825,Assign seriousness,2010-05-31 15:57:57
2825,Take in charge ticket,2010-05-31 15:58:03
2825,Resolve ticket,2010-05-31 15:58:56
2825,Closed,2010-07-23 16:00:47
2828,Assign seriousness,2011-10-18 09:04:31
2828,Take in charge ticket,2011-10-21 14:43:42
2828,Resolve ticket,2011-11-02 11:43:39
2828,Closed,2011-11-18 10:10:26
2829,Assign seriousness,2010-03-10 15:38:28
2829,Take in charge ticket,2010-03-16 08:53:29
2829,Wait,2010-03-23 08:30:30
2829,Take in charge ticket,2010-04-20 08:27:41
2829,Resolve ticket,2010-04-20 08:27:51
2829,Closed,2010-05-05 08:28:02
2832,Assign seriousness,2010-09-21 09:19:31
2832,Take in charge ticket,2010-09-21 09:20:04
2832,Resolve ticket,2010-09-21 09:22:32
2832,Closed,2010-11-04 10:20:26
2833,Assign seriousness,2011-08-11 12:14:48
2833,Take in charge ticket,2011-08-11 12:15:38
2833,Wait,2011-08-11 12:19:12
2833,Take in charge ticket,2011-08-12 08:25:18
2833,Wait,2011-08-12 09:57:04
2833,Resolve ticket,2011-09-05 10:41:55
2833,Resolve ticket,2011-09-05 10:41:57
2833,Closed,2011-09-20 10:42:15
2835,Assign seriousness,2010-04-06 15:02:19
2835,Take in charge ticket,2010-04-07 07:42:08
2835,Resolve ticket,2010-04-07 08:54:01
2835,Closed,2010-05-20 15:10:34
2838,Insert ticket,2010-07-01 10:33:03
2838,Assign seriousness,2010-07-01 12:32:37
2838,Assign seriousness,2010-07-02 08:52:11
2838,Take in charge ticket,2010-07-02 12:18:29
2838,Wait,2010-07-02 12:21:29
2838,Take in charge ticket,2010-07-27 10:29:08
2838,Resolve ticket,2010-07-27 10:29:15
2838,Closed,2010-08-11 10:29:36
2839,Assign seriousness,2010-07-01 08:03:48
2839,Take in charge ticket,2010-07-01 08:11:38
2839,Resolve ticket,2010-07-01 08:22:26
2839,Closed,2010-08-14 08:10:48
2840,Assign seriousness,2011-11-04 10:29:10
2840,Take in charge ticket,2011-11-04 10:29:22
2840,Wait,2011-11-07 10:21:41
2840,Resolve ticket,2011-12-02 13:32:44
2840,Closed,2011-12-17 13:32:53
2841,Assign seriousness,2012-02-08 09:00:58
2841,Take in charge ticket,2012-02-08 13:34:11
2841,Resolve ticket,2012-02-08 13:34:47
2841,Closed,2012-03-10 09:10:43
2842,Insert ticket,2011-09-05 09:13:15
2842,Take in charge ticket,2011-09-16 15:19:23
2842,Resolve ticket,2011-10-06 08:50:50
2842,Closed,2011-10-21 08:51:05
2844,Assign seriousness,2011-10-03 14:56:49
2844,Take in charge ticket,2011-10-04 13:00:18
2844,Resolve ticket,2011-10-10 16:16:46
2844,Closed,2011-11-10 16:00:31
2850,Assign seriousness,2012-01-09 08:34:27
2850,Take in charge ticket,2012-01-13 08:32:31
2850,Resolve ticket,2012-01-16 09:02:38
2850,Closed,2012-03-01 09:03:11
2852,Assign seriousness,2010-05-25 16:11:43
2852,Take in charge ticket,2010-05-27 15:59:18
2852,Resolve ticket,2010-06-30 12:44:51
2852,Closed,2010-07-15 12:45:04
2854,Assign seriousness,2011-09-06 15:36:29
2854,Take in charge ticket,2011-09-21 07:08:40
2854,Wait,2011-10-18 08:41:28
2854,Resolve ticket,2011-10-18 13:15:43
2854,Closed,2011-11-02 14:15:57
2857,Assign seriousness,2011-03-16 09:53:16
2857,Take in charge ticket,2011-03-21 17:10:45
2857,Resolve ticket,2011-03-21 18:06:26
2857,Closed,2011-04-22 09:00:35
2858,Assign seriousness,2010-02-19 09:30:34
2858,Assign seriousness,2010-02-19 09:30:47
2858,Wait,2010-02-19 09:38:49
2858,Take in charge ticket,2010-02-24 14:44:53
2858,Resolve ticket,2010-02-24 14:45:23
2858,Closed,2010-03-28 08:40:44
2859,Take in charge ticket,2012-01-13 11:39:49
2859,Resolve ticket,2012-01-17 13:43:42
2859,Closed,2012-02-15 11:40:28
2861,Assign seriousness,2011-08-03 12:13:38
2861,Take in charge ticket,2011-08-04 08:24:12
2861,Resolve ticket,2011-08-04 08:37:46
2861,Closed,2011-09-30 12:20:22
2862,Assign seriousness,2011-03-22 09:40:25
2862,Take in charge ticket,2011-03-22 09:41:13
2862,Resolve ticket,2011-03-29 13:40:45
2862,Closed,2011-04-28 13:41:05
2863,Assign seriousness,2011-09-21 07:06:26
2863,Take in charge ticket,2011-09-21 07:14:19
2863,Resolve ticket,2011-09-21 08:08:31
2863,Closed,2011-11-10 08:10:51
2864,Assign seriousness,2011-04-20 15:25:19
2864,Take in charge ticket,2011-04-21 08:25:44
2864,Resolve ticket,2011-04-21 12:41:00
2864,Closed,2011-05-21 15:30:46
2865,Assign seriousness,2011-04-08 10:37:29
2865,Take in charge ticket,2011-04-08 10:38:01
2865,Take in charge ticket,2011-04-22 13:54:48
2865,Wait,2011-04-22 14:50:11
2865,Wait,2011-04-26 07:24:16
2865,Take in charge ticket,2011-04-28 14:18:57
2865,Resolve ticket,2011-04-28 14:19:10
2865,Closed,2011-05-29 08:30:43
2866,Assign seriousness,2011-04-22 07:20:01
2866,Take in charge ticket,2011-04-22 07:20:34
2866,Resolve ticket,2011-04-22 07:43:51
2866,Take in charge ticket,2011-04-22 09:13:26
2866,Resolve ticket,2011-04-26 12:31:36
2866,Closed,2011-06-11 07:30:57
2868,Assign seriousness,2010-05-19 15:05:45
2868,Take in charge ticket,2010-05-27 08:20:20
2868,Resolve ticket,2010-05-27 12:38:06
2868,Take in charge ticket,2010-06-07 09:51:06
2868,Resolve ticket,2010-06-08 09:05:16
2868,Closed,2010-06-23 09:05:25
2872,Assign seriousness,2011-11-03 16:03:49
2872,Take in charge ticket,2011-11-03 16:04:03
2872,Resolve ticket,2011-11-18 16:30:37
2872,Closed,2011-12-21 16:10:42
2874,Assign seriousness,2010-08-25 08:01:04
2874,Take in charge ticket,2010-08-25 08:02:35
2874,Wait,2010-08-25 14:45:48
2874,Take in charge ticket,2010-09-06 15:11:58
2874,Resolve ticket,2010-09-06 15:12:14
2874,Closed,2010-10-06 15:12:42
2875,Assign seriousness,2011-08-29 14:35:13
2875,Take in charge ticket,2011-08-30 14:36:17
2875,Resolve ticket,2011-08-31 14:54:13
2875,Closed,2011-10-14 14:40:49
2877,Assign seriousness,2010-09-09 15:41:44
2877,Take in charge ticket,2010-09-17 07:32:12
2877,Resolve ticket,2010-09-17 08:16:57
2877,Closed,2010-10-23 15:50:56
2879,Assign seriousness,2010-05-14 08:04:18
2879,Assign seriousness,2010-05-19 07:57:30
2879,Take in charge ticket,2010-05-21 09:29:03
2879,Schedule intervention,2010-05-25 12:07:05
2879,Resolve ticket,2010-06-03 13:10:37
2879,Closed,2010-06-18 13:10:49
2882,Take in charge ticket,2011-12-05 16:59:36
2882,Wait,2011-12-09 11:25:31
2882,Resolve ticket,2011-12-22 13:37:32
2882,Closed,2012-01-19 09:10:44
2883,Assign seriousness,2011-12-13 11:47:21
2883,Take in charge ticket,2012-01-16 08:28:37
2883,Resolve ticket,2012-01-20 17:25:45
2883,Closed,2012-02-04 17:26:07
2884,Assign seriousness,2010-10-18 15:33:20
2884,Wait,2010-10-20 15:52:37
2884,Take in charge ticket,2010-10-20 16:09:23
2884,Wait,2010-10-20 16:09:52
2884,Take in charge ticket,2010-10-25 10:40:51
2884,Resolve ticket,2010-10-25 10:41:42
2884,Closed,2010-11-19 16:40:14
2885,Assign seriousness,2010-07-13 12:45:52
2885,Take in charge ticket,2010-07-13 12:56:10
2885,Resolve ticket,2010-07-13 13:21:32
2885,Closed,2010-08-26 12:51:59
2886,Assign seriousness,2010-03-10 15:53:18
2886,Take in charge ticket,2010-03-22 16:14:53
2886,Resolve ticket,2010-03-23 11:13:36
2886,Closed,2010-04-23 15:00:25
2887,Assign seriousness,2011-05-25 12:57:03
2887,Take in charge ticket,2011-05-25 12:57:36
2887,Resolve ticket,2011-05-27 10:55:35
2887,Closed,2011-07-08 13:00:24
2893,Assign seriousness,2011-07-13 15:54:00
2893,Take in charge ticket,2011-07-19 09:13:58
2893,Resolve ticket,2011-07-19 09:17:21
2893,Closed,2011-08-26 16:00:31
2894,Assign seriousness,2010-05-12 15:12:50
2894,Take in charge ticket,2010-05-24 14:52:13
2894,Resolve ticket,2010-05-24 14:52:26
2894,Closed,2010-06-12 15:20:30
2896,Assign seriousness,2011-07-07 09:07:06
2896,Assign seriousness,2011-07-07 13:03:50
2896,Assign seriousness,2011-07-08 12:39:05
2896,Assign seriousness,2011-07-08 12:39:05
2896,Resolve ticket,2011-07-11 07:13:26
2896,Take in charge ticket,2011-07-18 07:22:16
2896,Resolve ticket,2011-07-18 09:22:44
2896,Closed,2011-09-01 09:23:18
2897,Insert ticket,2011-08-08 13:32:09
2897,Assign seriousness,2011-08-10 12:27:20
2897,Assign seriousness,2011-08-10 12:27:21
2897,Take in charge ticket,2011-08-29 14:20:26
2897,Resolve ticket,2011-08-31 08:17:25
2897,Closed,2011-09-15 08:17:47
2898,Assign seriousness,2010-06-15 09:15:05
2898,Take in charge ticket,2010-07-08 15:33:02
2898,Resolve ticket,2010-07-08 15:36:46
2898,Closed,2010-07-23 15:37:07
2899,Assign seriousness,2010-01-13 08:40:25
2899,Take in charge ticket,2010-01-29 08:52:27
2899,Resolve ticket,2010-01-29 08:52:34
2899,Closed,2010-02-13 08:52:48
2899,Closed,2010-02-13 08:52:48
2900,Assign seriousness,2011-07-07 12:45:19
2900,Take in charge ticket,2011-07-07 12:50:49
2900,Resolve ticket,2011-07-07 12:53:56
2900,Closed,2011-08-20 12:50:43
2902,Assign seriousness,2011-06-22 07:50:04
2902,Assign seriousness,2011-06-22 07:50:18
2902,Take in charge ticket,2011-06-22 08:23:19
2902,Resolve ticket,2011-06-22 10:52:06
2902,Closed,2011-07-23 08:00:28
2903,Insert ticket,2011-01-29 15:17:27
2903,Assign seriousness,2011-01-31 08:17:07
2903,Take in charge ticket,2011-01-31 09:01:24
2903,Resolve ticket,2011-01-31 09:09:31
2903,Closed,2011-03-02 09:09:56
2904,Assign seriousness,2011-09-15 07:42:00
2904,Take in charge ticket,2011-09-15 07:42:07
2904,Resolve ticket,2011-09-19 07:32:53
2904,Closed,2011-10-18 07:50:19
2907,Insert ticket,2010-05-17 14:11:52
2907,Assign seriousness,2010-05-17 14:12:13
2907,Take in charge ticket,2010-05-17 14:12:58
2907,Resolve ticket,2010-05-17 14:14:12
2907,Closed,2010-06-18 14:20:40
2908,Assign seriousness,2010-11-24 17:09:11
