Case ID,Activity,Complete Timestamp,Resource
1673,Assign seriousness,2012-09-05 14:46:51,Value 1
1673,Take in charge ticket,2012-09-10 08:07:48,Value 3
1673,Wait,2012-09-13 07:57:08,Value 13
1673,Resolve ticket,2012-10-12 10:16:27,Value 13
1673,Closed,2012-10-27 10:16:42,Value 3
1674,Assign seriousness,2011-03-01 11:06:21,Value 8
1674,Assign seriousness,2011-03-01 15:36:41,Value 2
1674,Take in charge ticket,2011-03-03 15:23:39,Value 9
1674,Wait,2011-03-03 16:30:50,Value 9
1674,Take in charge ticket,2011-03-04 09:19:52,Value 9
1674,Wait,2011-03-08 11:30:29,Value 9
1674,Take in charge ticket,2011-03-25 08:32:02,Value 9
1674,Resolve ticket,2011-03-25 08:32:17,Value 9
1674,Closed,2011-04-09 07:32:34,Value 5
1675,Assign seriousness,2011-06-23 15:15:37,Value 8
1675,Assign seriousness,2011-06-23 15:16:19,Value 8
1675,Take in charge ticket,2011-06-28 07:04:25,Value 9
1675,Wait,2011-06-28 08:36:02,Value 9
1675,Resolve ticket,2011-07-26 14:37:24,Value 9
1675,Closed,2011-08-10 14:37:41,Value 5
1676,Assign seriousness,2010-05-18 10:49:46,Value 6
1676,Take in charge ticket,2010-05-18 11:11:06,Value 6
1676,Resolve ticket,2010-05-18 11:12:43,Value 6
1676,Closed,2010-07-01 10:50:51,Value 5
1677,Assign seriousness,2013-10-31 09:43:38,Value 9
1677,Take in charge ticket,2013-10-31 14:48:59,Value 18
1677,Resolve ticket,2013-11-27 08:19:28,Value 18
1677,Closed,2013-12-12 08:19:41,Value 3
1678,Assign seriousness,2011-11-03 13:13:40,Value 1
1678,Resolve ticket,2011-11-03 16:06:53,Value 1
1678,Closed,2011-12-06 13:20:58,Value 5
1680,Assign seriousness,2011-08-05 13:22:11,Value 9
1680,Take in charge ticket,2011-08-09 07:13:03,Value 10
1680,Resolve ticket,2011-08-10 10:06:08,Value 10
1680,Closed,2011-09-14 13:30:18,Value 5
1681,Assign seriousness,2012-05-24 10:43:15,Value 1
1681,Take in charge ticket,2012-05-28 07:03:05,Value 6
1681,Resolve ticket,2012-05-31 13:11:52,Value 16
1681,Closed,2012-06-30 13:12:23,Value 5
1682,Assign seriousness,2013-07-01 13:46:01,Value 1
1682,Take in charge ticket,2013-07-02 10:01:33,Value 9
1682,Wait,2013-07-02 10:03:01,Value 9
1682,Resolve ticket,2013-07-23 10:40:03,Value 2
1682,Resolve ticket,2013-07-23 10:40:03,Value 2
1682,Closed,2013-08-07 10:40:20,Value 3
1683,Assign seriousness,2010-10-14 09:22:36,Value 2
1683,Take in charge ticket,2010-10-14 10:43:30,Value 2
1683,Resolve ticket,2010-10-25 13:05:22,Value 2
1683,Closed,2010-11-27 10:30:30,Value 5
1684,Assign seriousness,2013-02-07 10:49:18,Value 1
1684,Take in charge ticket,2013-02-07 16:26:53,Value 2
1684,Wait,2013-02-11 09:21:37,Value 9
1684,Wait,2013-02-12 11:14:07,Value 4
1684,Resolve ticket,2013-03-12 08:56:42,Value 4
1684,Closed,2013-03-27 08:57:01,Value 3
1685,Assign seriousness,2011-12-27 11:01:06,Value 1
1685,Take in charge ticket,2011-12-27 11:02:05,Value 1
1685,Resolve ticket,2011-12-27 15:28:22,Value 1
1685,Closed,2012-01-29 11:10:30,Value 5
1686,Assign seriousness,2012-01-25 15:31:37,Value 1
1686,Take in charge ticket,2012-01-25 15:31:56,Value 1
1686,Resolve ticket,2012-01-25 15:44:25,Value 13
1686,Closed,2012-02-25 15:40:30,Value 5
1687,Assign seriousness,2011-10-13 09:15:43,Value 1
1687,Take in charge ticket,2011-10-19 09:22:30,Value 1
1687,Resolve ticket,2011-10-26 08:12:28,Value 1
1687,Resolve ticket,2011-10-26 08:12:28,Value 1
1687,Closed,2011-11-15 10:20:25,Value 5
1688,Assign seriousness,2012-01-27 15:16:04,Value 1
1688,Take in charge ticket,2012-02-07 11:54:35,Value 2
1688,Wait,2012-02-10 15:53:23,Value 2
1688,Resolve ticket,2012-02-14 15:08:50,Value 2
1688,Closed,2012-03-02 14:30:25,Value 5
1689,Assign seriousness,2011-02-17 08:31:22,Value 8
1689,Take in charge ticket,2011-02-17 08:31:57,Value 8
1689,Wait,2011-02-17 11:32:53,Value 9
1689,Take in charge ticket,2011-02-22 14:46:54,Value 9
1689,Resolve ticket,2011-02-22 14:47:47,Value 9
1689,Closed,2011-04-09 09:51:05,Value 5
1691,Assign seriousness,2010-10-21 07:52:10,Value 2
1691,Take in charge ticket,2010-10-21 07:53:57,Value 2
1691,Wait,2010-11-02 10:29:56,Value 2
1691,Take in charge ticket,2010-11-08 14:12:52,Value 2
1691,Resolve ticket,2010-11-08 14:13:09,Value 2
1691,Closed,2010-11-23 14:13:20,Value 5
1692,Assign seriousness,2012-05-24 15:27:12,Value 1
1692,Take in charge ticket,2012-05-29 10:27:48,Value 2
1692,Resolve ticket,2012-05-31 08:04:43,Value 2
1692,Closed,2012-07-07 15:30:20,Value 5
1693,Assign seriousness,2013-07-25 12:31:03,Value 1
1693,Take in charge ticket,2013-07-25 12:31:23,Value 1
1693,Wait,2013-07-26 07:06:33,Value 2
1693,Resolve ticket,2013-08-12 13:35:31,Value 9
1693,Resolve ticket,2013-08-12 13:35:32,Value 9
1693,Closed,2013-08-27 13:35:46,Value 3
1694,Assign seriousness,2011-10-07 08:38:22,Value 1
1694,Assign seriousness,2011-10-11 15:19:02,Value 2
1694,Resolve ticket,2011-10-11 15:23:56,Value 2
1694,Closed,2011-11-09 09:40:35,Value 5
1695,Assign seriousness,2010-11-15 13:56:16,Value 9
1695,Assign seriousness,2010-11-17 17:00:31,Value 7
1695,Take in charge ticket,2010-11-17 17:00:50,Value 7
1695,Resolve ticket,2010-12-13 16:12:08,Value 14
1695,Closed,2011-01-12 16:12:30,Value 5
1696,Assign seriousness,2011-12-27 15:54:21,Value 1
1696,Assign seriousness,2011-12-27 15:54:39,Value 1
1696,Assign seriousness,2011-12-27 15:54:40,Value 1
1696,Resolve ticket,2011-12-28 08:02:40,Value 6
1696,Closed,2012-02-09 16:00:41,Value 5
1697,Assign seriousness,2011-09-21 15:52:43,Value 1
1697,Take in charge ticket,2011-09-23 13:24:40,Value 13
1697,Wait,2011-09-26 12:19:46,Value 9
1697,Wait,2011-09-26 12:19:46,Value 9
1697,Resolve ticket,2011-10-06 08:17:23,Value 9
1697,Closed,2011-10-26 13:00:13,Value 5
1698,Assign seriousness,2011-01-14 11:24:59,Value 8
1698,Assign seriousness,2011-01-14 11:35:55,Value 8
1698,Take in charge ticket,2011-01-28 16:45:04,Value 8
1698,Resolve ticket,2011-01-28 16:45:43,Value 8
1698,Closed,2011-02-16 11:30:39,Value 5
1699,Assign seriousness,2012-01-16 08:42:54,Value 1
1699,Take in charge ticket,2012-01-16 09:02:23,Value 1
1699,Resolve ticket,2012-01-16 11:35:37,Value 1
1699,Closed,2012-02-16 08:50:25,Value 5
1700,Assign seriousness,2010-12-03 13:36:26,Value 8
1700,Take in charge ticket,2010-12-06 07:48:39,Value 6
1700,Resolve ticket,2010-12-06 08:00:53,Value 6
1700,Closed,2011-01-04 13:40:29,Value 5
1702,Assign seriousness,2013-07-08 13:50:01,Value 14
1702,Take in charge ticket,2013-08-01 14:36:01,Value 2
1702,Resolve ticket,2013-08-01 15:22:54,Value 12
1702,Closed,2013-08-16 15:23:13,Value 3
1703,Assign seriousness,2011-11-04 08:21:54,Value 1
1703,Take in charge ticket,2011-11-04 11:15:31,Value 12
1703,Resolve ticket,2011-11-04 11:21:19,Value 12
1703,Closed,2011-12-18 08:31:00,Value 5
1704,Assign seriousness,2012-07-17 09:04:48,Value 1
1704,Take in charge ticket,2012-07-17 09:05:02,Value 1
1704,Resolve ticket,2012-08-02 08:37:07,Value 12
1704,Closed,2012-09-01 09:11:22,Value 5
1705,Assign seriousness,2012-05-14 14:36:46,Value 1
1705,Take in charge ticket,2012-05-15 07:02:06,Value 6
1705,Resolve ticket,2012-05-15 08:02:23,Value 6
1705,Closed,2012-06-27 14:40:31,Value 5
1706,Assign seriousness,2012-07-31 12:14:10,Value 1
1706,Take in charge ticket,2012-07-31 13:48:29,Value 4
1706,Resolve ticket,2012-08-06 08:50:30,Value 4
1706,Closed,2012-09-05 12:20:22,Value 5
1707,Assign seriousness,2012-02-14 10:07:04,Value 13
1707,Take in charge ticket,2012-02-14 10:25:44,Value 17
1707,Resolve ticket,2012-02-14 10:29:54,Value 17
1707,Closed,2012-03-29 09:10:25,Value 5
1708,Assign seriousness,2012-05-16 07:38:34,Value 1
1708,Take in charge ticket,2012-05-18 07:53:32,Value 10
1708,Resolve ticket,2012-05-23 17:04:10,Value 10
1708,Closed,2012-07-08 07:41:03,Value 5
1709,Assign seriousness,2011-02-10 11:41:08,Value 8
1709,Take in charge ticket,2011-02-10 11:41:55,Value 8
1709,Resolve ticket,2011-02-14 14:01:29,Value 2
1709,Closed,2011-04-03 07:12:00,Value 5
1710,Assign seriousness,2012-01-16 10:55:42,Value 2
1710,Take in charge ticket,2012-01-23 11:43:23,Value 10
1710,Take in charge ticket,2012-02-09 15:34:59,Value 2
1710,Wait,2012-02-09 15:35:56,Value 2
1710,Resolve ticket,2012-02-15 09:34:06,Value 2
1710,Closed,2012-03-01 09:34:22,Value 5
1711,Assign seriousness,2012-07-20 08:01:43,Value 4
1711,Take in charge ticket,2012-07-20 09:08:19,Value 4
1711,Resolve ticket,2012-08-06 10:59:52,Value 4
1711,Closed,2012-09-06 08:10:25,Value 5
1713,Assign seriousness,2010-11-08 11:08:14,Value 2
1713,Take in charge ticket,2010-11-08 11:08:29,Value 2
1713,Resolve ticket,2010-11-08 11:52:43,Value 2
1713,Closed,2010-12-22 11:11:12,Value 5
1714,Take in charge ticket,2013-01-04 16:43:13,Value 1
1714,Resolve ticket,2013-02-11 09:25:12,Value 1
1714,Closed,2013-02-26 09:25:36,Value 3
1715,Assign seriousness,2012-01-18 10:12:13,Value 1
1715,Take in charge ticket,2012-01-18 10:12:39,Value 1
1715,Resolve ticket,2012-01-20 15:39:29,Value 13
1715,Closed,2012-02-18 10:20:33,Value 5
1716,Assign seriousness,2010-12-03 11:16:36,Value 8
1716,Take in charge ticket,2010-12-17 10:46:01,Value 14
1716,Resolve ticket,2010-12-28 08:51:11,Value 14
1716,Closed,2011-01-12 08:51:21,Value 5
1717,Insert ticket,2010-05-27 08:44:11,Value 6
1717,Assign seriousness,2010-05-27 08:49:02,Value 6
1717,Assign seriousness,2010-06-11 10:55:21,Value 2
1717,Take in charge ticket,2010-06-11 10:55:32,Value 2
1717,Resolve ticket,2010-06-11 10:55:44,Value 2
1717,Closed,2010-06-30 08:50:24,Value 5
1718,Assign seriousness,2011-09-12 12:20:43,Value 2
1718,Take in charge ticket,2011-09-12 12:21:00,Value 2
1718,Resolve ticket,2011-09-13 07:27:11,Value 2
1718,Closed,2011-10-19 12:30:20,Value 5
1719,Assign seriousness,2012-02-27 13:17:56,Value 1
1719,Take in charge ticket,2012-02-28 09:53:25,Value 4
1719,Resolve ticket,2012-02-28 13:58:56,Value 4
1719,Closed,2012-03-29 12:20:27,Value 5
1720,Assign seriousness,2010-11-08 15:38:27,Value 14
1720,Take in charge ticket,2010-11-08 15:40:39,Value 14
1720,Resolve ticket,2010-11-08 15:40:50,Value 14
1720,Closed,2010-12-22 15:40:33,Value 5
1721,Assign seriousness,2010-11-10 16:59:41,Value 7
1721,Take in charge ticket,2010-11-11 11:13:06,Value 6
1721,Resolve ticket,2010-11-11 11:13:31,Value 6
1721,Closed,2010-12-24 17:00:36,Value 5
1722,Assign seriousness,2012-07-26 10:03:30,Value 1
1722,Take in charge ticket,2012-07-26 12:21:15,Value 6
1722,Resolve ticket,2012-07-26 12:27:46,Value 6
1722,Closed,2012-09-08 10:10:41,Value 5
1724,Assign seriousness,2013-01-25 16:36:28,Value 1
1724,Take in charge ticket,2013-02-12 09:55:20,Value 4
1724,Wait,2013-02-12 10:11:37,Value 2
1724,Wait,2013-02-12 10:11:38,Value 2
1724,Resolve ticket,2013-02-19 14:51:20,Value 2
1724,Resolve ticket,2013-02-19 14:51:21,Value 2
1724,Closed,2013-03-06 14:51:38,Value 3
1725,Assign seriousness,2012-03-27 15:33:09,Value 1
1725,Take in charge ticket,2012-03-28 13:51:27,Value 9
1725,Resolve ticket,2012-03-30 13:59:59,Value 9
1725,Closed,2012-04-27 15:40:22,Value 5
1726,Assign seriousness,2011-12-29 16:54:08,Value 1
1726,Take in charge ticket,2012-01-02 08:49:53,Value 16
1726,Resolve ticket,2012-01-02 09:20:51,Value 16
1726,Closed,2012-02-04 17:07:54,Value 5
1727,Assign seriousness,2011-06-27 10:29:42,Value 8
1727,Assign seriousness,2011-06-27 10:30:01,Value 8
1727,Take in charge ticket,2011-06-27 10:30:51,Value 2
1727,Wait,2011-06-27 10:32:44,Value 2
1727,Take in charge ticket,2011-06-27 13:24:24,Value 2
1727,Resolve ticket,2011-06-27 13:24:35,Value 2
1727,Closed,2011-07-30 13:20:45,Value 5
1728,Assign seriousness,2012-02-02 14:28:02,Value 13
1728,Take in charge ticket,2012-02-02 14:28:13,Value 13
1728,Resolve ticket,2012-02-06 14:53:02,Value 13
1728,Closed,2012-03-06 14:30:25,Value 5
1729,Assign seriousness,2013-04-19 07:09:39,Value 14
1729,Take in charge ticket,2013-05-02 12:42:06,Value 9
1729,Wait,2013-05-06 12:32:04,Value 9
1729,Resolve ticket,2013-05-17 15:59:53,Value 9
1729,Closed,2013-06-01 16:00:14,Value 3
1730,Assign seriousness,2012-02-01 11:57:24,Value 2
1730,Take in charge ticket,2012-02-01 11:57:31,Value 2
1730,Resolve ticket,2012-02-01 13:22:24,Value 2
1730,Closed,2012-03-09 12:00:56,Value 5
1731,Assign seriousness,2011-05-09 13:00:19,Value 8
1731,Take in charge ticket,2011-05-09 13:00:47,Value 8
1731,Resolve ticket,2011-05-09 13:16:30,Value 2
1731,Closed,2011-06-22 13:11:10,Value 5
1732,Assign seriousness,2012-11-14 11:30:37,Value 1
1732,Take in charge ticket,2012-11-14 11:45:07,Value 2
1732,Wait,2012-11-27 13:46:22,Value 2
1732,Resolve ticket,2012-12-03 16:06:30,Value 2
1732,Closed,2012-12-18 16:06:47,Value 3
1733,Assign seriousness,2010-02-19 10:40:25,Value 2
1733,Assign seriousness,2010-02-19 10:40:36,Value 2
1733,Take in charge ticket,2010-02-23 13:33:27,Value 2
1733,Resolve ticket,2010-02-23 13:33:32,Value 2
1733,Closed,2010-04-08 09:52:24,Value 5
1735,Assign seriousness,2010-08-05 10:35:47,Value 11
1735,Take in charge ticket,2010-08-09 12:14:04,Value 11
1735,Wait,2010-08-09 12:14:12,Value 11
1735,Take in charge ticket,2010-09-01 15:25:42,Value 12
1735,Resolve ticket,2010-09-01 15:25:49,Value 12
1735,Resolve ticket,2010-09-01 15:25:50,Value 12
1735,Closed,2010-09-16 15:26:11,Value 5
1736,Assign seriousness,2010-08-17 09:30:17,Value 6
1736,Take in charge ticket,2010-08-18 09:57:56,Value 6
1736,Resolve ticket,2010-08-18 10:05:02,Value 6
1736,Closed,2010-10-02 09:41:10,Value 5
1737,Insert ticket,2010-05-27 15:37:37,Value 15
1737,Assign seriousness,2010-05-28 09:00:17,Value 15
1737,Assign seriousness,2010-05-28 16:02:49,Value 2
1737,Take in charge ticket,2010-05-28 16:03:05,Value 2
1737,Resolve ticket,2010-06-01 10:03:43,Value 2
1737,Closed,2010-07-07 15:40:18,Value 5
1738,Assign seriousness,2010-11-16 14:32:05,Value 2
1738,Take in charge ticket,2010-11-17 16:15:55,Value 2
1738,Resolve ticket,2010-11-17 16:17:08,Value 2
1738,Closed,2010-12-30 14:40:27,Value 5
1739,Assign seriousness,2010-09-03 08:07:04,Value 7
1739,Take in charge ticket,2010-09-03 08:18:02,Value 7
1739,Resolve ticket,2010-09-03 08:19:45,Value 7
1739,Closed,2010-10-21 08:11:14,Value 5
1740,Assign seriousness,2010-10-20 15:52:43,Value 2
1740,Take in charge ticket,2010-10-21 13:23:26,Value 9
1740,Resolve ticket,2010-10-22 10:23:07,Value 9
1740,Closed,2010-11-23 17:00:31,Value 5
1741,Assign seriousness,2012-03-26 10:38:38,Value 13
1741,Take in charge ticket,2012-03-26 10:38:54,Value 13
1741,Resolve ticket,2012-03-27 08:01:34,Value 13
1741,Closed,2012-04-26 10:40:17,Value 5
1742,Assign seriousness,2011-04-19 09:33:26,Value 8
1742,Take in charge ticket,2011-04-19 09:33:51,Value 8
1742,Wait,2011-04-22 13:48:02,Value 13
1742,Take in charge ticket,2011-05-06 08:59:27,Value 13
1742,Resolve ticket,2011-05-06 08:59:39,Value 13
1742,Take in charge ticket,2011-05-11 13:56:20,Value 13
1742,Resolve ticket,2011-05-11 14:58:30,Value 13
1742,Closed,2011-06-02 14:50:27,Value 5
1743,Assign seriousness,2012-02-08 08:53:51,Value 9
1743,Take in charge ticket,2012-02-08 08:54:11,Value 9
1743,Resolve ticket,2012-02-08 08:54:25,Value 9
1743,Closed,2012-03-11 09:00:40,Value 5
1744,Assign seriousness,2013-08-21 08:32:06,Value 1
1744,Take in charge ticket,2013-09-04 10:23:50,Value 2
1744,Wait,2013-09-04 10:33:24,Value 14
1744,Resolve ticket,2013-09-10 10:27:31,Value 14
1744,Closed,2013-09-25 10:27:46,Value 3
1746,Assign seriousness,2010-03-25 11:44:07,Value 2
1746,Take in charge ticket,2010-03-25 11:44:16,Value 2
1746,Resolve ticket,2010-03-26 10:23:36,Value 2
1746,Closed,2010-05-08 10:50:25,Value 5
1747,Assign seriousness,2013-04-15 12:47:52,Value 4
1747,Take in charge ticket,2013-04-29 12:42:14,Value 9
1747,Wait,2013-04-29 14:30:25,Value 9
1747,Resolve ticket,2013-05-08 07:42:42,Value 9
1747,Closed,2013-05-23 07:42:59,Value 3
1748,Assign seriousness,2012-05-31 08:32:54,Value 2
1748,Take in charge ticket,2012-05-31 08:34:52,Value 2
1748,Create SW anomaly,2012-05-31 09:25:24,Value 2
1748,Take in charge ticket,2012-06-01 12:48:13,Value 2
1748,Wait,2012-06-18 13:39:15,Value 2
1748,Resolve ticket,2012-07-12 08:53:02,Value 2
1748,Closed,2012-07-27 08:53:17,Value 5
1749,Assign seriousness,2012-06-07 07:13:11,Value 1
1749,Take in charge ticket,2012-06-07 13:27:14,Value 6
1749,Resolve ticket,2012-06-07 13:35:21,Value 17
1749,Closed,2012-07-21 07:20:57,Value 5
1750,Assign seriousness,2011-06-30 07:40:13,Value 8
1750,Assign seriousness,2011-06-30 07:52:02,Value 8
1750,Take in charge ticket,2011-07-01 08:35:26,Value 13
1750,Resolve ticket,2011-07-04 13:44:35,Value 13
1750,Closed,2011-08-07 07:50:55,Value 5
1751,Assign seriousness,2012-07-23 08:21:01,Value 1
1751,Take in charge ticket,2012-07-27 10:49:30,Value 10
1751,Wait,2012-08-03 16:21:17,Value 10
1751,Resolve ticket,2012-08-06 09:39:32,Value 10
1751,Closed,2012-09-07 12:10:30,Value 5
1752,Assign seriousness,2012-04-16 07:01:55,Value 1
1752,Take in charge ticket,2012-04-16 07:09:01,Value 6
1752,Wait,2012-04-26 15:59:05,Value 16
1752,Resolve ticket,2012-05-15 08:33:28,Value 16
1752,Closed,2012-05-30 08:33:35,Value 5
1753,Assign seriousness,2013-02-26 11:18:21,Value 1
1753,Take in charge ticket,2013-03-26 15:04:30,Value 2
1753,Resolve ticket,2013-04-10 13:02:36,Value 9
1753,Closed,2013-04-25 13:02:49,Value 3
1754,Assign seriousness,2010-07-26 14:05:38,Value 9
1754,Assign seriousness,2010-07-29 13:07:07,Value 2
1754,Take in charge ticket,2010-08-06 12:18:34,Value 21
1754,Resolve ticket,2010-08-10 12:31:55,Value 12
1754,Closed,2010-09-10 14:10:51,Value 5
1755,Assign seriousness,2012-06-28 09:55:57,Value 1
1755,Resolve ticket,2012-06-28 10:50:50,Value 1
1755,Closed,2012-08-11 10:00:20,Value 5
1757,Assign seriousness,2012-01-16 14:41:48,Value 1
1757,Take in charge ticket,2012-01-16 14:56:25,Value 6
1757,Resolve ticket,2012-01-16 15:11:13,Value 6
1757,Closed,2012-03-15 14:50:37,Value 5
1758,Assign seriousness,2013-06-17 08:20:23,Value 14
1758,Assign seriousness,2013-06-17 08:33:36,Value 14
1758,Take in charge ticket,2013-06-21 09:56:36,Value 14
1758,Wait,2013-06-21 09:57:40,Value 14
1758,Resolve ticket,2013-07-23 07:24:37,Value 14
1758,Closed,2013-08-07 07:24:55,Value 3
1759,Assign seriousness,2012-06-20 15:53:32,Value 9
1759,Take in charge ticket,2012-06-20 15:54:15,Value 9
1759,Resolve ticket,2012-06-21 13:26:52,Value 9
1759,Closed,2012-08-03 16:00:36,Value 5
1760,Assign seriousness,2010-11-25 15:04:12,Value 2
1760,Assign seriousness,2010-11-26 17:00:38,Value 2
1760,Take in charge ticket,2010-11-29 08:26:25,Value 12
1760,Wait,2010-11-29 08:39:26,Value 12
1760,Take in charge ticket,2010-12-23 09:44:06,Value 12
1760,Resolve ticket,2010-12-23 09:44:20,Value 12
1760,Closed,2011-01-08 16:20:28,Value 5
1761,Assign seriousness,2012-05-07 13:00:47,Value 13
1761,Take in charge ticket,2012-05-15 13:09:11,Value 1
1761,Wait,2012-05-15 15:23:31,Value 1
1761,Take in charge ticket,2012-05-17 07:21:32,Value 1
1761,Resolve ticket,2012-05-18 14:28:04,Value 1
1761,Closed,2012-06-17 14:28:26,Value 5
1762,Assign seriousness,2013-11-25 10:53:50,Value 18
1762,Take in charge ticket,2013-11-25 11:14:39,Value 2
1762,Wait,2013-11-25 15:12:40,Value 1
1762,Resolve ticket,2013-12-19 13:19:27,Value 1
1762,Closed,2014-01-03 13:19:48,Value 3
1763,Assign seriousness,2012-06-12 14:27:54,Value 1
1763,Take in charge ticket,2012-06-13 13:10:12,Value 2
1763,Resolve ticket,2012-06-13 13:16:21,Value 2
1763,Closed,2012-07-13 14:31:15,Value 5
1764,Assign seriousness,2011-03-31 07:32:27,Value 8
1764,Take in charge ticket,2011-03-31 07:32:49,Value 8
1764,Resolve ticket,2011-03-31 07:33:07,Value 8
1764,Closed,2011-05-04 07:40:50,Value 5
1765,Assign seriousness,2011-05-12 08:39:52,Value 8
1765,Take in charge ticket,2011-05-12 08:42:48,Value 8
1765,Resolve ticket,2011-05-12 15:21:52,Value 13
1765,Closed,2011-06-14 08:40:27,Value 5
1766,Assign seriousness,2011-02-03 12:00:23,Value 8
1766,Take in charge ticket,2011-02-15 13:16:00,Value 8
1766,Wait,2011-02-21 08:35:05,Value 9
1766,Take in charge ticket,2011-02-21 10:35:14,Value 9
1766,Resolve ticket,2011-02-21 10:35:27,Value 9
1766,Closed,2011-03-08 10:35:40,Value 5
1768,Insert ticket,2010-06-11 08:49:09,Value 15
1768,Assign seriousness,2010-06-11 08:51:44,Value 15
1768,Take in charge ticket,2010-06-11 12:16:35,Value 15
1768,Resolve ticket,2010-06-11 12:17:01,Value 15
1768,Closed,2010-07-29 08:50:25,Value 5
1769,Assign seriousness,2013-02-12 16:42:07,Value 1
1769,Take in charge ticket,2013-02-27 15:08:44,Value 1
1769,Wait,2013-02-28 15:32:22,Value 1
1769,Resolve ticket,2013-03-04 11:39:01,Value 1
1769,Closed,2013-03-19 11:39:19,Value 3
1770,Assign seriousness,2012-07-26 15:31:51,Value 13
1770,Take in charge ticket,2012-07-26 15:32:02,Value 13
1770,Resolve ticket,2012-07-27 10:22:35,Value 13
1770,Closed,2012-09-02 15:40:58,Value 5
1771,Assign seriousness,2013-03-29 16:32:54,Value 1
1771,Require upgrade,2013-04-16 15:33:10,Value 1
1771,Resolve ticket,2013-04-16 15:44:17,Value 1
1771,Closed,2013-05-01 15:44:36,Value 3
1772,Assign seriousness,2011-06-28 12:43:51,Value 8
1772,Assign seriousness,2011-06-28 12:44:06,Value 8
1772,Take in charge ticket,2011-06-29 08:16:26,Value 16
1772,Resolve ticket,2011-06-29 09:12:15,Value 16
1772,Closed,2011-08-26 12:50:22,Value 5
1773,Assign seriousness,2012-03-20 11:11:45,Value 4
1773,Take in charge ticket,2012-03-20 11:45:42,Value 13
